log_salary_usd
11.410216375617447
11.341366631325679
11.296009475824553
11.361753145587565
11.361122747686958
11.321171563145283
11.751950239425476
11.4642707916215
11.4642707916215
11.4642707916215
11.4642707916215
11.4642707916215
11.230468034940403
11.395278670032656
11.700657359456459
10.835671318412196
11.4642707916215
10.484682786049888
11.033716474496533
11.241129864948206
11.395278670032656
11.646590598651017
11.528808656597766
11.321171563145283
11.527469398364529
11.023371248791472
11.06334476784675
11.547804400850318
10.907990606643073
11.21431676576349
11.565435752321342
11.30480220220916
10.90333895923608
11.488762024293699
10.573880208886026
11.355364459922143
10.909149680861926
11.43398343865799
11.330195385142101
11.31762223773224
11.550474654020526
11.318750510207048
11.332486096947148
11.533036913203764
11.078073113793403
11.072217647270511
11.059213445429139
11.474456103961218
11.199698169959474
11.431329406638662
11.268326466630532
11.50669375513767
11.492059845117597
11.086389873135484
11.358224547956917
11.138201334330882
11.031749061688027
11.172137930831342
11.241129864948206
12.237455026758843
11.367980458444475
10.946905118061068
11.321171563145283
11.107600347062979
11.321171563145283
10.784379060058418
11.402814972680593
11.156040534700196
11.143169924691051
11.707992540621799
11.172137930831342
10.860363450888991
12.38587436352866
11.241129864948206
11.241129864948206
12.452565468531862
11.462217773820468
11.321171563145283
11.4642707916215
11.107600347062979
11.321171563145283
11.321171563145283
11.692731360139225
0.8197798314933114
11.04817210729608
11.241129864948206
11.105336296141408
11.009048218555192
10.97926349031859
10.892826013705132
11.529505531862386
11.260176567043802
11.258240578356371
11.424144679500284
11.172137930831342
11.151026218094682
10.61465382230394
11.193622317199491
11.791170649734337
11.461030381122665
11.134886540571888
11.278812051632526
11.151853875649804
11.17524911369385
10.971658216039186
11.05881093278828
11.395278670032656
12.014312686825066
11.307205426337354
12.339733404786474
11.30988423623516
11.21178674864807
11.207870103109999
11.283710084855421
10.814659517849615
11.388110261478268
10.86215912026581
11.051608973838018
11.20329626935383
11.751950239425476
10.395853486801181
11.410971709708766
11.219459020582352
10.811509733971313
10.999442074134885
11.401212676278787
11.321171563145283
11.005817259700844
11.107600347062979
11.262053323865928
10.960668164337688
10.913399110787585
12.070401823099774
10.792956203009743
11.179202106718582
11.700657359456459
11.674003822642488
11.154918986361112
11.630723630289935
11.078157075882181
10.825497943927173
11.280414173064184
11.312155922067275
11.21094387466104
11.598627039626505
11.373642382473376
11.3354538330544
11.311897418110116
11.350085002609832
11.255561699143763
11.847259703415569
11.377080282167976
11.349547101559024
11.015359515218318
11.555407971916319
11.136618398712802
11.267987912841093
11.310081661239979
11.395278670032656
11.395278670032656
11.395278670032656
11.66360324267657
11.086074252667814
11.259539453298512
11.217444884379942
11.646590598651017
11.589432699447986
11.760716632740548
10.671342496767467
11.751950239425476
10.628036496235605
11.700657359456459
11.133692382971585
11.700657359456459
